Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2835,10565702,"linus riedl","2024-09-01 17:44:27",0.77990,4,linusriedl
2836,973941,"Nastya Khirkovska","2024-09-01 20:35:53",0.77990,6,khirkovska
2837,12553400,"Karim Aquere Filho","2024-09-01 21:01:48",0.77990,3,karimaquerefilho
2838,12423317,raverfirm,"2024-09-02 05:52:37",0.77990,2,raverfirm
2839,12557478,"Byungil An","2024-09-03 03:02:34",0.77990,7,byungilan
2840,12559906,Nikkylad,"2024-09-02 15:27:44",0.77990,2,olanikealadeojebi
2841,12552614,"Daniel Zelinka","2024-09-02 16:40:52",0.77990,13,danielzelinka
2842,12560689,"Spyridon Sioutis","2024-09-02 19:35:11",0.77990,1,spyridonsioutis
2843,12560742,"Barış ŞAYBAK","2024-09-02 20:18:10",0.77990,2,baraybak
2844,12560786,K_Nearest_Narcotics,"2024-09-03 12:07:11",0.77990,2,knearestnarcotics
2845,12552479,mrlarbi,"2024-09-05 19:39:38",0.77990,22,mrlarbi
2846,12561002,"Pablo Ceballos Gutiérrez","2024-09-11 01:46:32",0.77990,11,pabloceballosg
2847,12561249,"Alexander Meister","2024-09-11 01:49:29",0.77990,18,alexandermeister3510
2848,12562223,"Aaron Luijten","2024-09-03 08:58:00",0.77990,7,aaronluijten
2849,12560463,Quartz12,"2024-09-05 17:22:33",0.77990,7,quartz12
2850,12564048,Ahmed_Galal_1,"2024-09-03 15:51:42",0.77990,1,ahmedgalal1
2851,12564230,"Pavel Kos","2024-09-03 18:30:33",0.77990,2,pavelkosi
2852,12564251,Debashishpadhy0738,"2024-09-03 16:49:52",0.77990,1,debashishpadhy0738
2853,12564810,AISW,"2024-09-04 00:51:07",0.77990,6,lanetj
2854,12543534,"José Roberto Cerecedo","2024-09-05 01:53:22",0.77990,11,josrobertocerecedo
2855,12553129,ebvjikx,"2024-09-03 21:29:22",0.77990,2,ebvjikx
2856,12505159,Guivll,"2024-09-04 02:27:11",0.77990,9,guivll
2857,12565331,BDSPOT,"2024-09-04 04:35:26",0.77990,5,bdspot
2858,12565325,"MaxZ Kim","2024-09-04 04:36:04",0.77990,4,maxzkim
2859,12561795,"Keishiro Komatsu","2024-09-04 06:51:52",0.77990,4,keishirokomatsu
2860,12541141,"Sahitya Palacharla","2024-09-05 15:13:10",0.77990,15,sahityapalacharla
2861,12563490,Dawid1o1,"2024-09-04 09:57:55",0.77990,7,dawid1o1
2862,12566510,buptlyc,"2024-09-04 14:47:49",0.77990,3,buptlyc
2863,12568412,"Divyesh Parikh","2024-09-04 18:32:41",0.77990,1,divyeshparikh
2864,12568935,cptmax,"2024-10-06 17:25:44",0.77990,5,cptmax
2865,12541771,wknaru,"2024-09-05 01:31:12",0.77990,12,wknaru
2866,12568540,"Maurya Patel","2024-09-05 06:51:23",0.77990,3,maurya1patel
2867,12570200,"Lorenzo David","2024-09-05 08:14:33",0.77990,1,lorenzodavid
2868,12566529,"Jiawei Wei","2024-09-06 02:50:05",0.77990,7,jiaweiwei0311
2869,12571725,"Gookul Krishna","2024-09-05 16:01:39",0.77990,2,gookulkrishna
2870,12571867,"Srilakshmi Gunti","2024-09-05 16:39:50",0.77990,1,srilakshmigunti
2871,10622845,Mridul_0837,"2024-09-05 17:38:07",0.77990,3,mridul0837
2872,12571579,"Aysu Yıldız","2024-09-05 19:19:23",0.77990,2,aysuyldz
2873,12572877,"Bautista Frigole","2024-09-05 20:48:36",0.77990,1,bautistafrigole
2874,12574198,"Ryan Fikri","2024-09-06 04:18:21",0.77990,1,rynfkn
2875,12574595,remonpie1814,"2024-09-06 06:39:05",0.77990,6,remonpie1814
2876,12575357,Finnrecosys,"2024-09-06 09:14:10",0.77990,2,finnrecosys
2877,12546193,"Yulia Rodoleia","2024-09-11 16:57:37",0.77990,19,yuliarodoleia
2878,12576912,"Truman Patterson","2024-09-06 15:59:08",0.77990,1,trumanpatterson
2879,12577286,"Kirill Gribov","2024-09-06 18:07:12",0.77990,5,kirillgribov
2880,12542618,"Kevin Gonzalez #2","2024-09-06 18:19:07",0.77990,5,kevingonz1112
2881,12577588,"Miguel Henrique1","2024-09-07 13:21:45",0.77990,20,miguelhenrique1
2882,12389361,ktacosmo,"2024-09-07 01:06:33",0.77990,1,ktacosmo
2883,12578354,Hades5568,"2024-09-07 06:59:47",0.77990,8,hades5568
2884,12578272,lfikun,"2024-09-07 06:53:19",0.77990,2,lfikun
2885,4132115,minjcn53,"2024-09-07 12:10:47",0.77990,3,minjcn53
2886,11431278,jnhsng,"2024-09-07 12:12:30",0.77990,1,jnhsng
2887,12579794,Lucakaggle,"2024-09-13 15:12:39",0.77990,4,lucakaggle
2888,12580087,"Felipe Nomiya","2024-09-07 14:46:19",0.77990,1,felipenomiya
2889,12580346,"Brandon Paulino23","2024-09-07 16:21:53",0.77990,1,brandonpaulino23
2890,12580463,Sturnus,"2024-09-07 17:02:39",0.77990,1,uwheidnekhrwl
2891,12580575,"jacobi #2","2024-09-08 19:12:22",0.77990,7,kendadi32
2892,10048364,"SERAP ŞAHİN","2024-09-08 13:37:51",0.77990,8,srpshn
2893,12584276,Ridwan204,"2024-09-10 10:46:16",0.77990,2,ridwan204
2894,12584409,"takuma nobutou","2024-09-09 00:12:51",0.77990,1,takumanobutou
2895,12584642,hws0510,"2024-09-12 07:58:00",0.77990,3,hws0510
2896,12584738,김예린,"2024-09-09 04:56:33",0.77990,4,user351558
2897,12136593,佐藤栄作,"2024-10-07 07:28:55",0.77990,4,eisaku0609
2898,12581134,NotASnipinpro,"2024-09-10 04:09:41",0.77990,3,notasnipinpro
2899,12585596,ohsemkwon,"2024-09-09 08:28:37",0.77990,2,ohsemkwon
2900,12586706,JINIbizsite,"2024-09-09 10:48:25",0.77990,1,jinibizsite
2901,12586756,pract_Jeon,"2024-09-09 11:02:45",0.77990,1,practjeon
2902,12585752,ChewyBear,"2024-09-09 13:25:11",0.77990,10,chewybear
2903,12494376,"Samanyu K","2024-09-09 12:56:28",0.77990,3,samanyuk
2904,12586857,jimmboy,"2024-09-09 12:59:39",0.77990,3,jimmboy
2905,12588367,"Christian Obando","2024-09-21 22:31:05",0.77990,2,christianobando
2906,12588155,Cr1msonEdge,"2024-09-10 10:26:07",0.77990,15,cr1msonedge
2907,12589027,"Arnav Agrawal #2","2024-09-09 20:00:25",0.77990,2,arnavagrawal99
2908,12572561,"Игорь Щукин","2024-09-12 19:39:11",0.77990,17,igshchukin
2909,12586719,"Voic Andrei","2024-09-11 12:05:33",0.77990,26,voicandrei
2910,12453196,"YixiaoWang0102 ","2024-09-10 01:14:11",0.77990,20,yixiaowang0102
2911,12590071,Shamooo,"2024-09-10 02:59:47",0.77990,10,shamooo
2912,12591665,"Sara Salmon","2024-09-10 09:52:06",0.77990,3,sarasalmon
2913,12591737,"Harish Samtiya","2024-09-10 10:40:43",0.77990,7,harishsamtiya
2914,12561001,"Omar Kouta","2024-09-14 17:53:56",0.77990,18,omarkouta
2915,12593010,"Siddharth Mishra #4","2024-09-10 14:37:26",0.77990,2,siddharthmi
2916,12593260,PauloJSBarbosa,"2024-09-10 15:46:39",0.77990,1,paulojsbarbosa
2917,12594239,"Francisco Anderson Lima Pinheiro","2024-09-10 22:56:27",0.77990,2,andreson1010
2918,12594731,NaoyukiFujii0405,"2024-09-11 01:44:36",0.77990,3,naoyukifujii0405
2919,12595370,dollyroche,"2024-09-11 06:10:00",0.77990,6,dollyroche
2920,12579038,ZJHCarmelo,"2024-09-11 08:18:31",0.77990,17,zjhcarmelo
2921,12596102,"Ulysses CC Chen","2024-09-11 10:05:27",0.77990,5,ulyssesccchen
2922,12596215,"SU JING-JANG","2024-09-11 09:17:10",0.77990,1,sujingjang
2923,12596259,jack55513608,"2024-09-11 09:48:42",0.77990,3,jack55513608
2924,12596100,alegria,"2024-09-11 09:39:15",0.77990,3,alegria
2925,12596410,"Lung Shin","2024-09-11 10:13:51",0.77990,1,lungshin
2926,12594627,"Dayana Bedoya Valestt","2024-09-11 13:17:18",0.77990,6,dayanamv
2927,12597769,"Zayed Ahmed","2024-09-11 21:47:52",0.77990,9,zayed2
2928,12588021,"Wei Wang #8","2024-09-13 16:16:28",0.77990,39,randomgua
2929,12598158,Mikkdadw,"2024-09-11 20:12:58",0.77990,2,mikkdadw
2930,11389413,AbanoubAMA,"2024-09-11 23:09:20",0.77990,2,abanoubama
2931,12596079,"Cahyo Wicaksono","2024-09-18 03:31:22",0.77990,11,cahyowicaksono
2932,12599414,hashi3844444,"2024-09-12 04:54:15",0.77990,6,hashi3844444
2933,12599092,"Gustavo Vera","2024-09-12 04:32:10",0.77990,4,tavovera
2934,12601089,"Simone Vinciguerra","2024-09-12 11:54:36",0.77990,1,simonevinciguerra
2935,12601206,"Trịnh Thị Lan Anh","2024-09-12 16:43:43",0.77990,5,lananh2905
2936,12601661,"monish kumaar","2024-09-12 14:52:51",0.77990,2,monishkumaar
2937,12602204,"Mustafa Günüvar","2024-09-12 17:25:45",0.77990,1,mustafagnvar
2938,10195540,"Vikas Singh #2","2024-09-12 20:01:53",0.77990,2,vikas70607
2939,12450465,kimtaegyun00,"2024-09-13 06:10:53",0.77990,6,kimtaegyun00
2940,12604232,gosing123,"2024-09-13 06:22:11",0.77990,1,gosing123
2941,12601331,Harsh7456,"2024-09-13 09:35:19",0.77990,9,harsh7456
2942,12604926,None58,"2024-09-15 17:01:53",0.77990,4,none58
2943,12605579,"Diego Jiménez Oviedo","2024-09-13 12:45:28",0.77990,3,diegojimnezoviedo
2944,12608628,"Adithian B","2024-09-14 07:15:16",0.77990,2,adithianb
2945,12598152,"Burak Emre Polat","2024-09-20 19:24:45",0.77990,4,burakemrepolat
2946,12596496,pranjal2307,"2024-09-14 16:17:47",0.77990,12,pranjal2307
2947,12610812,"pxlo pg","2024-09-14 19:48:05",0.77990,1,pxlopg
2948,11713783,"Naveen Nidadavolu","2024-09-15 06:14:14",0.77990,1,naveenn004
2949,12611878,YadongHou7,"2024-09-15 21:05:34",0.77990,4,yadonghou7
2950,12612004,"roi nakamura","2024-09-15 07:15:55",0.77990,1,roinakamura
2951,12612121,Sheri.x.0212,"2024-09-15 09:45:04",0.77990,10,sherix0212
2952,12612493,"Julie Manigbas","2024-09-16 01:00:40",0.77990,12,juliemanigbas
2953,12612656,MarchWE7G,"2024-09-15 11:31:10",0.77990,2,marchwe7g
2954,12607038,"Paulo Roberto Pereira","2024-09-16 19:16:15",0.77990,10,paulorobertopereira
2955,12611553,ccyjava,"2024-09-15 16:28:31",0.77990,3,ccyjava
2956,12587013,"Jeroen El Fiestas","2024-09-16 14:46:23",0.77990,4,jeroenelfiestas
2957,12604740,"Samith Chimminiyan","2024-09-16 08:23:02",0.77990,2,samithsachidanandan
2958,12616307,"kirthi sayimpu","2024-09-16 10:36:51",0.77990,1,kirthisayimpu
2959,12616293,mars510367.mg12,"2024-09-23 13:11:48",0.77990,28,mars510367mg12
2960,12612344,"Bùi Đức Nghĩa","2024-09-17 05:58:58",0.77990,17,bicngha
2961,12617541,potato.salad1010,"2024-09-16 15:42:40",0.77990,1,potatosalad1010
2962,12581053,"The Real Mark Luo","2024-10-10 12:12:27",0.77990,27,therealmarkluo
2963,12589707,"João Brandão","2024-09-16 19:39:07",0.77990,5,jkcbrandao
2964,12618291,AndreaZhou08,"2024-09-16 19:47:15",0.77990,1,andreazhou08
2965,12573673,"kenichi tamura","2024-09-17 06:24:35",0.77990,11,kenichitamura
2966,12620411,"AMAL VINOB","2024-09-17 07:15:12",0.77990,1,amalvinob
2967,12620831,ANGELBEZALEL,"2024-09-18 13:55:38",0.77990,2,angelbezalel
2968,12560916,Clement_42,"2024-09-19 15:15:51",0.77990,19,clement42
2969,12622137,"Adam Musiał","2024-09-17 14:54:35",0.77990,1,adammusiall
2970,12622428,"VU THI LINH","2024-09-17 16:26:29",0.77990,1,vuthilinh
2971,12620896,zzzzzxl,"2024-09-18 03:41:03",0.77990,11,zzzzzxl
2972,12623755,seagullsea,"2024-09-18 02:56:05",0.77990,2,seagullsea
2973,12623673,"Emily W #2","2024-09-18 04:24:12",0.77990,5,emilysjw
2974,12624918,"Siyu Chen 0129","2024-09-23 06:19:14",0.77990,13,siyuchen0129
2975,12625551,"Vio Albert Ferdinand","2024-09-18 11:38:31",0.77990,2,vioalbert
2976,12625938,JamesBrown2,"2024-09-18 14:51:33",0.77990,3,jamesbrown2
2977,10737038,"Kamil Kordian Szymczak","2024-09-18 14:52:10",0.77990,4,kamilkordianszymczak
2978,11337486,"Aji Abdul Aziz","2024-09-18 16:57:25",0.77990,8,ajiabdulaziz
2979,12626792,"Kate Crozier","2024-09-18 17:18:34",0.77990,5,katecrozier
2980,12627205,"Gaming Hub","2024-09-18 18:58:48",0.77990,1,rulekiller08
2981,12627341,"Byung Seok Lee","2024-09-18 20:04:05",0.77990,4,dadwrtew
2982,12627387,"Benjamin DeMarais","2024-09-18 20:22:17",0.77990,1,benjamindemarais
2983,12618448,wlu314,"2024-09-24 17:11:07",0.77990,5,wlu314
2984,12629331,AryaaaaH,"2024-09-19 07:39:06",0.77990,2,aryaaaah
2985,7199025,"Akash Sharma #2","2024-09-19 08:06:06",0.77990,2,akash2512
2986,12629939,"Rqt Dfh","2024-09-19 11:54:55",0.77990,10,rqtdfh
2987,12616617,"charming b","2024-09-19 11:09:29",0.77990,2,charmingb
2988,12624958,"Mantresh Verma","2024-09-19 12:54:07",0.77990,2,mantreshverma
2989,12620296,pxyjhxy,"2024-09-19 14:38:03",0.77990,2,pxyjhxy
2990,12614101,"Lawrence Cuenco","2024-09-20 04:31:40",0.77990,10,lawrencecuenco
2991,12623637,"Alden Nguyen","2024-09-20 06:48:34",0.77990,2,aldennguyen
2992,12602484,"Javier Solana","2024-09-20 09:58:02",0.77990,6,javiersolana
2993,12628906,personal.te.yasuda,"2024-09-20 09:01:01",0.77990,9,personalteyasuda
2994,12621887,"Mim arch","2024-09-23 13:40:19",0.77990,10,mimarch
2995,12636355,Nrella,"2024-09-20 14:01:40",0.77990,7,nrella
2996,12637737,ArchishaU,"2024-09-20 18:38:59",0.77990,2,archishau
2997,12637923,"Esteban Portilla","2024-09-20 21:13:38",0.77990,10,estebanportilla
2998,12637987,"Ushasri Thouti","2024-09-20 20:25:57",0.77990,1,ushasrithouti
2999,12638450,"Omnia Mahmoud Saeed","2024-09-21 01:17:33",0.77990,1,omniamahmoudsaeed
3000,8365064,NDuruk,"2024-09-21 04:23:46",0.77990,4,nduruk
3001,12624579,"The Innovators","2024-09-24 15:48:40",0.77990,8,"hrshitha,renusriya,salmabanu82033,varamoulikanemala"
3002,12637116,Doubleshun,"2024-09-21 08:48:19",0.77990,3,doubleshun
3003,6848726,Anapina,"2024-10-01 17:58:38",0.77990,13,alfpina
3004,12640038,wangzongyou,"2024-09-21 13:32:47",0.77990,10,wangzongyou
3005,12641251,"Ramy Hafez","2024-09-21 16:09:24",0.77990,1,ramyhafez
3006,12641794,"Mohamed Tarek #4","2024-09-21 19:52:00",0.77990,3,mohamedtarek77
3007,12642496,Thellyson,"2024-09-22 07:41:53",0.77990,3,thellyson
3008,12643345,"Ken Lee Du","2024-09-25 02:34:34",0.77990,20,kenleedu
3009,12643009,"Ting An Teng","2024-09-22 09:14:23",0.77990,8,annie0523
3010,12640699,_bqn,"2024-09-24 14:38:12",0.77990,5,justbqn
3011,5804081,"Yu-Cheng Lin #2","2024-09-23 13:35:53",0.77990,8,yuchenglin1994
3012,12645787,"Wagner City Band","2024-09-22 23:41:38",0.77990,3,wagnercityband
3013,12642252,"Ricky Williams","2024-09-23 02:31:33",0.77990,10,rickywilliams
3014,12647037,"FENG Gaoyang","2024-09-23 07:38:38",0.77990,2,fenggaoyang
3015,12647969,ChiuYuHsuan2001,"2024-09-23 09:57:58",0.77990,1,chiuyuhsuan2001
3016,12568121,SS_ML_Training,"2024-09-24 05:53:42",0.77990,12,ssmltraining
3017,12632224,hiisox,"2024-09-23 16:16:43",0.77990,11,hiisox
3018,12480875,"Dayong Fang","2024-09-25 12:07:29",0.77990,33,varomca
3019,12652432,"Sin Pei Chiu","2024-09-24 08:26:27",0.77990,2,sinpeichiu
3020,12653270,StuartXie,"2024-09-25 01:33:36",0.77990,4,stuartxie
3021,12499087,"Mazen Elsafty","2024-10-05 18:50:33",0.77990,5,mazensafty
3022,12653880,"Abdulla Ahmadi","2024-09-25 07:43:25",0.77990,10,abdullaahmadi
3023,12586118,"Matsuda Kenta","2024-09-24 14:55:59",0.77990,5,kenken38
3024,10855941,"Scott McL","2024-09-24 16:00:09",0.77990,2,scottmcl
3025,12654725,"Tom Creutz","2024-09-24 16:55:16",0.77990,1,tomcreutz
3026,12405247,"Parth Dave","2024-09-24 17:18:37",0.77990,4,parthdave94
3027,12608301,Keshav_@20201,"2024-09-24 17:56:20",0.77990,5,keshav20201
3028,12654069,wesley0409,"2024-10-04 11:09:23",0.77990,26,wesley0409
3029,12656178,"Jinpeng Liu #2","2024-09-26 03:32:47",0.77990,20,saub0727
3030,12658833,Gemma.CT.Huang,"2024-09-25 13:40:37",0.77990,1,gemmacthuang
3031,12377203,"Shreya Sur965","2024-09-25 14:06:56",0.77990,1,shreyasur965
3032,11841148,"Milad Khaleghi","2024-09-28 16:04:56",0.77990,3,miladkhaleghi
3033,12659404,lordofmet,"2024-09-25 15:40:48",0.77990,1,lordofmet
3034,12655595,Orvile,"2024-09-25 17:33:00",0.77990,12,orvile
3035,12659982,pjacobof,"2024-09-25 18:29:23",0.77990,1,pjacobof
3036,11748129,Obzngs,"2024-09-25 18:34:52",0.77990,1,obzngs
3037,6662335,"Edward Wilson","2024-09-26 19:40:49",0.77990,3,edwilson543
3038,12648306,maomaolin0611,"2024-09-25 20:17:23",0.77990,2,maomaolin0611
3039,12660545,"Ali Dharamsey","2024-09-27 21:20:11",0.77990,2,alidharamsey
3040,12660764,"Alexey Borisov","2024-09-26 00:28:07",0.77990,2,alksborisov
3041,12661096,NCYUBOSH,"2024-09-26 02:23:03",0.77990,1,ncyubosh
3042,12615918,Neonf$fox,"2024-09-26 15:17:52",0.77990,9,neonffox
3043,12468512,HAPPYYH,"2024-09-26 06:20:01",0.77990,6,happyyh
3044,4261767,"SOHA LEE","2024-10-08 08:38:00",0.77990,4,kiyo1012
3045,12662119,SONYOUNGJIN,"2024-09-26 07:24:31",0.77990,2,sonyoungzin
3046,12657800,anonymous_data_lover,"2024-09-27 16:24:49",0.77990,3,anonymousdatalover
3047,12655626,"антон минин","2024-09-26 11:28:08",0.77990,8,antonmin
3048,12663183,"Jan Bernabe","2024-09-26 11:49:32",0.77990,1,janbernabe
3049,12663747,"Piyush Sharma #8","2024-09-26 14:14:26",0.77990,1,peeyush19sharma
3050,12665141,"Shaikat Majumdar","2024-09-26 18:42:12",0.77990,1,shaikatmajumdar
3051,12603235,Heva13,"2024-10-03 02:20:01",0.77990,12,heva13
3052,12168477,"shimpei ishimaru","2024-09-27 05:43:52",0.77990,4,shimpeiishimaru
3053,12668360,"David Hong #4","2024-09-27 06:45:44",0.77990,2,hdavid0510
3054,12668802,eighttwofive,"2024-09-27 07:13:58",0.77990,1,eighttwofive
3055,11394221,"a big world","2024-10-01 11:25:35",0.77990,7,abigworld
3056,12664363,VinayKhatri12,"2024-09-27 09:51:30",0.77990,9,vinaykhatri12
3057,12669794,"Семён Антонов","2024-09-27 12:02:57",0.77990,2,samantonov
3058,12559078,"Kolja Thormann","2024-09-27 12:57:19",0.77990,13,koljathormann
3059,12670129,"Aayush Garrg","2024-09-28 13:09:57",0.77990,15,aayushgarrg
3060,12670111,"Shubham Lohia","2024-09-28 08:34:10",0.77990,3,lohiashubham
3061,12671849,"Jesse Ponnock","2024-09-27 19:18:03",0.77990,2,jesseponnock
3062,12671907,"Pedro Sousa #2","2024-09-27 19:28:22",0.77990,1,pedrosouzzzzza
3063,12317354,"Ben Bradea","2024-09-28 00:37:47",0.77990,18,benbradea
3064,12673097,"Nunya Business40","2024-09-28 02:06:46",0.77990,1,nunyabusiness40
3065,12667730,mafa,"2024-09-28 05:12:37",0.77990,9,mafa75
3066,550126,"Somnath Purkayastha","2024-09-28 08:22:16",0.77990,6,psomnath
3067,12674773,"Nazmul Islam #2","2024-09-28 10:55:33",0.77990,3,nazmulislam00
3068,12674920,"Xiaojing Weng","2024-09-28 12:43:50",0.77990,10,xiaojingweng
3069,12677469,"Diana PLC","2024-09-29 14:58:08",0.77990,7,dianaplc
3070,12660887,"Ammar Chopra","2024-09-29 05:03:06",0.77990,6,ammarchopra
3071,12678192,"Vineeth ShenoyP","2024-09-29 13:52:38",0.77990,10,vineethshenoyp
3072,12680472,"Jakob DeRosa","2024-09-29 21:17:15",0.77990,6,jakobderosa
3073,12671965,"Jin-pyo Lee","2024-09-30 07:10:53",0.77990,6,jinpyolee
3074,12659335,"Anwar Haidar","2024-09-29 21:32:31",0.77990,39,anwarhaidar
3075,12680641,"Carina Carino #2","2024-09-29 23:49:44",0.77990,8,carinacarino
3076,12455064,植田麻裕,"2024-09-29 23:57:00",0.77990,1,uedamayu
3077,12656381,"Ruichen Xia","2024-10-12 06:37:30",0.77990,8,ruichenxia
3078,12656377,"Lingfan Ye","2024-10-12 10:43:33",0.77990,6,lingfanye
3079,12656382,Tomatowo,"2024-10-12 03:47:08",0.77990,7,tomatowo
3080,12656372,"Blacke Z","2024-10-12 05:16:56",0.77990,6,blackez
3081,12680983,"Cheng Shijia","2024-09-30 02:45:12",0.77990,4,chengshijia
3082,12681197,zjc999999,"2024-10-12 14:35:40",0.77990,13,zjc999999
3083,12656376,"Dingning Yang","2024-10-12 03:55:04",0.77990,9,dingningyang
3084,12656385,"Elena Yao","2024-10-12 04:44:50",0.77990,10,elenayao
3085,12656374,liangliangss,"2024-10-12 03:49:11",0.77990,8,liangliangss
3086,12656416,"Cloif Foshung","2024-10-12 03:07:46",0.77990,5,cloiffoshung
3087,12656430,Yeoooun,"2024-10-12 07:44:21",0.77990,5,yeoooun
3088,12680923,"Yilin Cai111","2024-10-12 16:24:08",0.77990,5,yilincai111
3089,12656359,"ChangRun Fu","2024-10-12 09:15:36",0.77990,4,changrunfu
3090,12656394,Qwisen,"2024-10-12 03:11:23",0.77990,6,qwisen
3091,12656384,"Zeran Liu","2024-10-12 13:22:30",0.77990,5,zeranliu
3092,12656411,cosmos2004,"2024-10-12 03:40:25",0.77990,9,cosmos2004
3093,12656378,"shengkai zhou ","2024-10-12 03:24:07",0.77990,5,shengkaizhou
3094,12656379,"Tana lll","2024-10-12 03:39:12",0.77990,6,tanalll
3095,12659320,"Zhou Yix","2024-10-12 15:02:36",0.77990,5,zhouyix
3096,12680945,"Xingkai Huang111","2024-10-12 08:56:45",0.77990,5,xingkaihuang111
3097,12680917,"Hongrui Ma","2024-10-12 08:43:57",0.77990,5,hongruima
3098,12680921,harpertang,"2024-09-30 03:06:56",0.77990,3,harpertang
3099,12680908,"Xinyi Betty Chen","2024-10-12 03:50:23",0.77990,8,xinyibettychen
3100,12431455,RollingBirm,"2024-09-30 06:48:09",0.77990,2,rollingbirm
3101,12682732,Acquariusk,"2024-10-01 02:50:09",0.77990,3,acquariusk
3102,12682804,"Yin Shuyingyingdddd","2024-09-30 09:08:41",0.77990,2,yinshuyingyingdddd
3103,12653667,"TO BUNNYU","2024-09-30 09:37:46",0.77990,14,tobunnyu
3104,4316453,"Saumyadeep Manna","2024-09-30 12:11:54",0.77990,5,saumyadeepmanna
3105,12684492,"jaemyung huh","2024-09-30 16:27:47",0.77990,1,jaemyunghuh
3106,12685359,"Rohan Dasika","2024-09-30 20:41:02",0.77990,2,rohandasika
3107,12685485,Theo_Rss,"2024-09-30 21:37:11",0.77990,1,theorss
3108,3536092,WooHyukJang,"2024-10-01 04:31:18",0.77990,12,morrranii
3109,12658783,"Mehmet ACAR","2024-10-01 13:22:34",0.77990,7,acarmehmet
3110,12686398,leewon(won),"2024-10-01 08:43:41",0.77990,8,leewonwon
3111,12688489,"Anup Acharya","2024-10-04 03:05:40",0.77990,3,sirorororo
3112,12688823,"Mathéo Bregier","2024-10-01 12:57:40",0.77990,7,mathobregier
3113,12654770,GraceB1,"2024-10-10 15:57:36",0.77990,9,graceb1
3114,12688935,"Iason Athanasopoulos","2024-10-02 09:33:39",0.77990,3,iasonathanasopoulos
3115,12693558,"Lukas Mais","2024-10-02 13:06:24",0.77990,10,lukasmais
3116,12693960,SachinDevDas,"2024-10-02 11:38:30",0.77990,1,sachindev2905
3117,12693931,"anuj upadhyay1307","2024-10-02 12:43:08",0.77990,1,anujupadhyay1307
3118,12693977,"Lukas Bodenschatz","2024-10-02 12:46:04",0.77990,10,lukasbodenschatz
3119,12694796,"Phone Myat Kyaw Thu","2024-10-07 23:22:35",0.77990,5,phonemyatkyawthu
3120,12695331,"Biswajit Mohapatra #2","2024-10-02 16:23:08",0.77990,1,sanjuktamohapatra
3121,12695489,heliorr,"2024-10-02 17:10:13",0.77990,3,heliorr
3122,12295206,crazydodo,"2024-10-03 00:37:44",0.77990,4,crazydodo
3123,12660771,Yamato5,"2024-10-03 00:35:47",0.77990,3,yamato5
3124,12698971,wudawe1,"2024-10-03 10:48:08",0.77990,1,wudawe1
3125,12663311,"YNU friends","2024-10-03 13:28:26",0.77990,7,"minatoshibata,ryokaka,saitokoya"
3126,12699947,"MINHAZ CHOWDHURY #2","2024-10-08 12:51:02",0.77990,2,minchy
3127,12632641,"Sarah Kill","2024-10-03 23:27:45",0.77990,20,sarahkill
3128,12698243,MugiMilk,"2024-10-04 01:28:00",0.77990,9,mugimilk
3129,12702162,itsalex1316,"2024-10-04 01:10:43",0.77990,1,itsalex1316
3130,12703792,"Alberto Yesares","2024-10-04 11:11:42",0.77990,7,albertoyesares
3131,12606678,abaaabca,"2024-10-04 11:11:20",0.77990,17,abaaabca
3132,12699523,"Luca Dean","2024-10-07 10:25:42",0.77990,13,lucadean
3133,12704473,Swifter91,"2024-10-04 11:20:49",0.77990,1,swifter91
3134,12697672,mrnbpm,"2024-10-04 13:03:23",0.77990,7,mrnbpm
3135,12705187,anuvrat,"2024-10-05 07:27:35",0.77990,4,anuvratsingh
3136,12627428,"Kelechi Nzerem","2024-10-07 17:01:28",0.77990,6,kelechinzerem
